track_id,h5_path,midi_path,cluster,distance_to_centroid
TRAWKRT128F426413C,..\data\dataset\A\W\K\TRAWKRT128F426413C.h5,,1,3.5628896
TRAWLMZ128F92C53EF,..\data\dataset\A\W\L\TRAWLMZ128F92C53EF.h5,,1,4.3498
TRAWMAR128F147A654,..\data\dataset\A\W\M\TRAWMAR128F147A654.h5,,6,2.5772648
TRAWMFZ128F425015C,..\data\dataset\A\W\M\TRAWMFZ128F425015C.h5,,7,3.7353413
TRAWMIO128F428E6A3,..\data\dataset\A\W\M\TRAWMIO128F428E6A3.h5,,4,3.8110394
TRAWMLY128F92CFBBE,..\data\dataset\A\W\M\TRAWMLY128F92CFBBE.h5,,3,2.823503
TRAWNET128F427F19A,..\data\dataset\A\W\N\TRAWNET128F427F19A.h5,,3,7.059965
TRAWOPB128F92F9037,..\data\dataset\A\W\O\TRAWOPB128F92F9037.h5,,0,4.6416216
TRAWOPG128F92EF9A1,..\data\dataset\A\W\O\TRAWOPG128F92EF9A1.h5,,6,3.4395158
TRAWOYD128F4215DDD,..\data\dataset\A\W\O\TRAWOYD128F4215DDD.h5,,1,2.9507358
TRAWOYN128F92F2D34,..\data\dataset\A\W\O\TRAWOYN128F92F2D34.h5,,1,3.197861
TRAWPHK128F42321F4,..\data\dataset\A\W\P\TRAWPHK128F42321F4.h5,,7,3.086374
TRAWRGE128F93314C2,..\data\dataset\A\W\R\TRAWRGE128F93314C2.h5,,5,3.5386226
TRAWSDM12903CCAA3B,..\data\dataset\A\W\S\TRAWSDM12903CCAA3B.h5,,6,3.7180133
TRAWSML128F92CB67D,..\data\dataset\A\W\S\TRAWSML128F92CB67D.h5,,7,5.0810905
TRAWSSB128F92F81DB,..\data\dataset\A\W\S\TRAWSSB128F92F81DB.h5,,5,3.0676413
TRAWTGT128F146ECF1,..\data\dataset\A\W\T\TRAWTGT128F146ECF1.h5,,5,4.016572
TRAWTPJ128EF345697,..\data\dataset\A\W\T\TRAWTPJ128EF345697.h5,,7,3.5609574
TRAWUMI128F42B0927,..\data\dataset\A\W\U\TRAWUMI128F42B0927.h5,,5,2.9859843
TRAWVFT128F4265084,..\data\dataset\A\W\V\TRAWVFT128F4265084.h5,,0,3.8459628
TRAWXBP128F14A1431,..\data\dataset\A\W\X\TRAWXBP128F14A1431.h5,,7,4.0209656
TRAWXCT128F934AAAF,..\data\dataset\A\W\X\TRAWXCT128F934AAAF.h5,,5,3.4174824
TRAWXON128F1471203,..\data\dataset\A\W\X\TRAWXON128F1471203.h5,,7,3.1952152
TRAWXQQ128E07856F0,..\data\dataset\A\W\X\TRAWXQQ128E07856F0.h5,,2,3.459
TRAWYDR128F147C158,..\data\dataset\A\W\Y\TRAWYDR128F147C158.h5,,4,4.184218
TRAWYFS128F92DA0C4,..\data\dataset\A\W\Y\TRAWYFS128F92DA0C4.h5,,5,3.054503
TRAWYYJ128E078C5ED,..\data\dataset\A\W\Y\TRAWYYJ128E078C5ED.h5,,7,3.406846
TRAWZDL128F931EA83,..\data\dataset\A\W\Z\TRAWZDL128F931EA83.h5,,2,4.356816
TRAWZNQ128E0789A1A,..\data\dataset\A\W\Z\TRAWZNQ128E0789A1A.h5,,7,3.6694973
TRAXACX128E0792481,..\data\dataset\A\X\A\TRAXACX128E0792481.h5,,1,3.0162072
TRAXADS128F933F5DC,..\data\dataset\A\X\A\TRAXADS128F933F5DC.h5,,4,4.910609
TRAXAOX128F930DB6B,..\data\dataset\A\X\A\TRAXAOX128F930DB6B.h5,,7,3.8604443
TRAXAXV128F9348B4E,..\data\dataset\A\X\A\TRAXAXV128F9348B4E.h5,,7,4.9929276
TRAXBRQ12903CC684B,..\data\dataset\A\X\B\TRAXBRQ12903CC684B.h5,,6,2.9241316
TRAXBRW128F4259AB1,..\data\dataset\A\X\B\TRAXBRW128F4259AB1.h5,,5,3.820435
TRAXBUV128F9356D37,..\data\dataset\A\X\B\TRAXBUV128F9356D37.h5,,6,2.8424902
TRAXCDU128F9311F53,..\data\dataset\A\X\C\TRAXCDU128F9311F53.h5,,3,3.6056051
TRAXCEB128F42747AB,..\data\dataset\A\X\C\TRAXCEB128F42747AB.h5,,7,2.9835868
TRAXCGI128F147C7DC,..\data\dataset\A\X\C\TRAXCGI128F147C7DC.h5,,6,3.826302
TRAXCID12903CDC00D,..\data\dataset\A\X\C\TRAXCID12903CDC00D.h5,,5,4.549607
TRAXCJB128F935FB99,..\data\dataset\A\X\C\TRAXCJB128F935FB99.h5,,1,3.9125342
TRAXCVG12903CF523C,..\data\dataset\A\X\C\TRAXCVG12903CF523C.h5,,7,4.688285
TRAXCZB12903D07545,..\data\dataset\A\X\C\TRAXCZB12903D07545.h5,,5,5.5647273
TRAXDWT128F9305A6B,..\data\dataset\A\X\D\TRAXDWT128F9305A6B.h5,,6,2.8264463
TRAXEOC128F422B0B3,..\data\dataset\A\X\E\TRAXEOC128F422B0B3.h5,,5,3.5039225
TRAXGMX128F42536FC,..\data\dataset\A\X\G\TRAXGMX128F42536FC.h5,,4,4.8767996
TRAXHGL128F14744C6,..\data\dataset\A\X\H\TRAXHGL128F14744C6.h5,,1,2.7138753
TRAXHUX128F42A5DE3,..\data\dataset\A\X\H\TRAXHUX128F42A5DE3.h5,,6,5.146976
TRAXJRP128F423505F,..\data\dataset\A\X\J\TRAXJRP128F423505F.h5,,0,3.5551624
TRAXJTE128F42563E1,..\data\dataset\A\X\J\TRAXJTE128F42563E1.h5,,2,4.4314713
TRAXJZN128F42482FD,..\data\dataset\A\X\J\TRAXJZN128F42482FD.h5,,7,4.2621627
TRAXLMY128F42370C3,..\data\dataset\A\X\L\TRAXLMY128F42370C3.h5,,4,5.98286
TRAXLOW128F42542A6,..\data\dataset\A\X\L\TRAXLOW128F42542A6.h5,,3,4.416364
TRAXLZU12903D05F94,..\data\dataset\A\X\L\TRAXLZU12903D05F94.h5,,5,3.1289449
TRAXMLO128F933BC5E,..\data\dataset\A\X\M\TRAXMLO128F933BC5E.h5,,4,4.0818243
TRAXMTE12903CC3521,..\data\dataset\A\X\M\TRAXMTE12903CC3521.h5,,4,3.445577
TRAXNXS128F14B06E5,..\data\dataset\A\X\N\TRAXNXS128F14B06E5.h5,,1,3.272213
TRAXOUT128F4236155,..\data\dataset\A\X\O\TRAXOUT128F4236155.h5,,1,3.142074
TRAXQYP128F930458D,..\data\dataset\A\X\Q\TRAXQYP128F930458D.h5,,3,4.611999
TRAXRXT12903CB0108,..\data\dataset\A\X\R\TRAXRXT12903CB0108.h5,,1,3.736907
TRAXRYT128F14A9D2E,..\data\dataset\A\X\R\TRAXRYT128F14A9D2E.h5,,7,5.153358
TRAXTEX12903CCF2B8,..\data\dataset\A\X\T\TRAXTEX12903CCF2B8.h5,,2,3.5444813
TRAXTFA128E0792E8B,..\data\dataset\A\X\T\TRAXTFA128E0792E8B.h5,,5,2.6094985
TRAXTII128F93297ED,..\data\dataset\A\X\T\TRAXTII128F93297ED.h5,,7,3.0727355
TRAXTVM128F145C041,..\data\dataset\A\X\T\TRAXTVM128F145C041.h5,,5,3.4259844
TRAXVGE128E0783F1D,..\data\dataset\A\X\V\TRAXVGE128E0783F1D.h5,,5,3.631728
TRAXXHR128F4267F44,..\data\dataset\A\X\X\TRAXXHR128F4267F44.h5,,3,4.7127476
TRAXXIT128F4263075,..\data\dataset\A\X\X\TRAXXIT128F4263075.h5,,1,2.528549
TRAXYND128F1452E9F,..\data\dataset\A\X\Y\TRAXYND128F1452E9F.h5,,7,4.0099173
TRAXYUG128E0781856,..\data\dataset\A\X\Y\TRAXYUG128E0781856.h5,,5,2.6907997
TRAXZKN128F422B8D1,..\data\dataset\A\X\Z\TRAXZKN128F422B8D1.h5,,5,3.722114
TRAYBYE128E0784626,..\data\dataset\A\Y\B\TRAYBYE128E0784626.h5,,6,4.143952
TRAYCGD128F4264835,..\data\dataset\A\Y\C\TRAYCGD128F4264835.h5,,6,2.224923
TRAYDNG128F4272151,..\data\dataset\A\Y\D\TRAYDNG128F4272151.h5,,1,3.8466578
TRAYEGN128F9361233,..\data\dataset\A\Y\E\TRAYEGN128F9361233.h5,,7,3.8014483
TRAYFDQ128F145FB6B,..\data\dataset\A\Y\F\TRAYFDQ128F145FB6B.h5,,7,4.903197
TRAYFNG128F4230976,..\data\dataset\A\Y\F\TRAYFNG128F4230976.h5,,4,2.8892953
TRAYGNF128F934C350,..\data\dataset\A\Y\G\TRAYGNF128F934C350.h5,,3,5.8980875
TRAYHCI128F92E0F56,..\data\dataset\A\Y\H\TRAYHCI128F92E0F56.h5,,7,3.3712249
TRAYHZU12903CC80E9,..\data\dataset\A\Y\H\TRAYHZU12903CC80E9.h5,,6,4.5735855
TRAYIFV128F934B689,..\data\dataset\A\Y\I\TRAYIFV128F934B689.h5,,6,4.024599
TRAYJFH128F1480978,..\data\dataset\A\Y\J\TRAYJFH128F1480978.h5,,6,4.1554666
TRAYJOF128F92F9EEA,..\data\dataset\A\Y\J\TRAYJOF128F92F9EEA.h5,,6,2.71106
TRAYJQS128F424ED86,..\data\dataset\A\Y\J\TRAYJQS128F424ED86.h5,,6,3.0554814
TRAYJXO128F4228ECC,..\data\dataset\A\Y\J\TRAYJXO128F4228ECC.h5,,0,3.896513
TRAYKLX128F148EEEC,..\data\dataset\A\Y\K\TRAYKLX128F148EEEC.h5,,6,3.980736
TRAYLNV128F42383F4,..\data\dataset\A\Y\L\TRAYLNV128F42383F4.h5,,0,5.083437
TRAYMNI128F92DCFC5,..\data\dataset\A\Y\M\TRAYMNI128F92DCFC5.h5,,7,2.3267825
TRAYOPU128F1464B52,..\data\dataset\A\Y\O\TRAYOPU128F1464B52.h5,,0,3.1377776
TRAYOQA128F42373C0,..\data\dataset\A\Y\O\TRAYOQA128F42373C0.h5,,0,3.105714
TRAYPGQ12903CD825B,..\data\dataset\A\Y\P\TRAYPGQ12903CD825B.h5,,7,3.4406283
TRAYPJY128F4277962,..\data\dataset\A\Y\P\TRAYPJY128F4277962.h5,,0,5.3367653
TRAYQAI12903CBDD3D,..\data\dataset\A\Y\Q\TRAYQAI12903CBDD3D.h5,,5,5.3761683
TRAYQPE128F42ACB09,..\data\dataset\A\Y\Q\TRAYQPE128F42ACB09.h5,,4,5.167203
TRAYQTI128F92EE02C,..\data\dataset\A\Y\Q\TRAYQTI128F92EE02C.h5,,1,3.7669184
TRAYSDS128F92F3F7A,..\data\dataset\A\Y\S\TRAYSDS128F92F3F7A.h5,,0,3.6696572
TRAYSWO128F931CFA4,..\data\dataset\A\Y\S\TRAYSWO128F931CFA4.h5,,1,2.9686463
TRAYTNQ128F427D53D,..\data\dataset\A\Y\T\TRAYTNQ128F427D53D.h5,,6,3.3996
TRAYTWB128F4234C1F,..\data\dataset\A\Y\T\TRAYTWB128F4234C1F.h5,,1,3.0347593
TRAYUCR128E078EE0F,..\data\dataset\A\Y\U\TRAYUCR128E078EE0F.h5,,5,3.215036
TRAYVMU128F92EC210,..\data\dataset\A\Y\V\TRAYVMU128F92EC210.h5,,1,2.5444477
